,boxscore,away_name,away_abbr,away_score,home_name,home_abbr,home_score,winning_name,winning_abbr,losing_name,losing_abbr
830,201903050PHI,Orlando,ORL,106,Philadelphia,PHI,114,Philadelphia,PHI,Orlando,ORL
831,201903060ATL,San Antonio,SAS,111,Atlanta,ATL,104,San Antonio,SAS,Atlanta,ATL
832,201903060BRK,Cleveland,CLE,107,Brooklyn,BRK,113,Brooklyn,BRK,Cleveland,CLE
833,201903060CHI,Philadelphia,PHI,107,Chicago,CHI,108,Chicago,CHI,Philadelphia,PHI
834,201903060CHO,Miami,MIA,91,Charlotte,CHO,84,Miami,MIA,Charlotte,CHO
835,201903060DET,Minnesota,MIN,114,Detroit,DET,131,Detroit,DET,Minnesota,MIN
836,201903060LAL,Denver,DEN,115,LA Lakers,LAL,99,Denver,DEN,LA Lakers,LAL
837,201903060NOP,Utah,UTA,114,New Orleans,NOP,104,Utah,UTA,New Orleans,NOP
838,201903060PHO,New York,NYK,96,Phoenix,PHO,107,Phoenix,PHO,New York,NYK
839,201903060SAC,Boston,BOS,111,Sacramento,SAC,109,Boston,BOS,Sacramento,SAC
840,201903070MIL,Indiana,IND,98,Milwaukee,MIL,117,Milwaukee,MIL,Indiana,IND
841,201903080CHI,Detroit,DET,112,Chicago,CHI,104,Detroit,DET,Chicago,CHI
842,201903080CHO,Washington,WAS,111,Charlotte,CHO,112,Charlotte,CHO,Washington,WAS
843,201903080GSW,Denver,DEN,105,Golden State,GSW,122,Golden State,GSW,Denver,DEN
844,201903080HOU,Philadelphia,PHI,91,Houston,HOU,107,Houston,HOU,Philadelphia,PHI
845,201903080LAC,Oklahoma City,OKC,110,LA Clippers,LAC,118,LA Clippers,LAC,Oklahoma City,OKC
846,201903080MEM,Utah,UTA,104,Memphis,MEM,114,Memphis,MEM,Utah,UTA
847,201903080MIA,Cleveland,CLE,110,Miami,MIA,126,Miami,MIA,Cleveland,CLE
848,201903080NOP,Toronto,TOR,127,New Orleans,NOP,104,Toronto,TOR,New Orleans,NOP
849,201903090ATL,Brooklyn,BRK,114,Atlanta,ATL,112,Brooklyn,BRK,Atlanta,ATL
850,201903090LAL,Boston,BOS,120,LA Lakers,LAL,107,Boston,BOS,LA Lakers,LAL
851,201903090MIL,Charlotte,CHO,114,Milwaukee,MIL,131,Milwaukee,MIL,Charlotte,CHO
852,201903090MIN,Washington,WAS,130,Minnesota,MIN,135,Minnesota,MIN,Washington,WAS
853,201903090NYK,Sacramento,SAC,102,New York,NYK,94,Sacramento,SAC,New York,NYK
854,201903100ATL,New Orleans,NOP,116,Atlanta,ATL,128,Atlanta,ATL,New Orleans,NOP
855,201903100DAL,Houston,HOU,94,Dallas,DAL,93,Houston,HOU,Dallas,DAL
856,201903100DET,Chicago,CHI,108,Detroit,DET,131,Detroit,DET,Chicago,CHI
857,201903100GSW,Phoenix,PHO,115,Golden State,GSW,111,Phoenix,PHO,Golden State,GSW
858,201903100MEM,Orlando,ORL,97,Memphis,MEM,105,Memphis,MEM,Orlando,ORL
859,201903100MIA,Toronto,TOR,125,Miami,MIA,104,Toronto,TOR,Miami,MIA
860,201903100MIN,New York,NYK,92,Minnesota,MIN,103,Minnesota,MIN,New York,NYK
861,201903100PHI,Indiana,IND,89,Philadelphia,PHI,106,Philadelphia,PHI,Indiana,IND
862,201903110BRK,Detroit,DET,75,Brooklyn,BRK,103,Brooklyn,BRK,Detroit,DET
863,201903110CLE,Toronto,TOR,101,Cleveland,CLE,126,Cleveland,CLE,Toronto,TOR
864,201903110HOU,Charlotte,CHO,106,Houston,HOU,118,Houston,HOU,Charlotte,CHO
865,201903110LAC,Boston,BOS,115,LA Clippers,LAC,140,LA Clippers,LAC,Boston,BOS
866,201903110UTA,Oklahoma City,OKC,98,Utah,UTA,89,Oklahoma City,OKC,Utah,UTA
867,201903120CHI,LA Lakers,LAL,123,Chicago,CHI,107,LA Lakers,LAL,Chicago,CHI
868,201903120DAL,San Antonio,SAS,112,Dallas,DAL,105,San Antonio,SAS,Dallas,DAL
869,201903120DEN,Minnesota,MIN,107,Denver,DEN,133,Denver,DEN,Minnesota,MIN
870,201903120IND,New York,NYK,98,Indiana,IND,103,Indiana,IND,New York,NYK
871,201903120LAC,Portland,POR,125,LA Clippers,LAC,104,Portland,POR,LA Clippers,LAC
872,201903120NOP,Milwaukee,MIL,130,New Orleans,NOP,113,Milwaukee,MIL,New Orleans,NOP
873,201903130ATL,Memphis,MEM,111,Atlanta,ATL,132,Atlanta,ATL,Memphis,MEM
874,201903130HOU,Golden State,GSW,106,Houston,HOU,104,Golden State,GSW,Houston,HOU
875,201903130MIA,Detroit,DET,74,Miami,MIA,108,Miami,MIA,Detroit,DET
876,201903130OKC,Brooklyn,BRK,96,Oklahoma City,OKC,108,Oklahoma City,OKC,Brooklyn,BRK
877,201903130PHO,Utah,UTA,114,Phoenix,PHO,97,Utah,UTA,Phoenix,PHO
878,201903140BOS,Sacramento,SAC,120,Boston,BOS,126,Boston,BOS,Sacramento,SAC
879,201903140DEN,Dallas,DAL,99,Denver,DEN,100,Denver,DEN,Dallas,DAL
880,201903140IND,Oklahoma City,OKC,106,Indiana,IND,108,Indiana,IND,Oklahoma City,OKC
881,201903140ORL,Cleveland,CLE,91,Orlando,ORL,120,Orlando,ORL,Cleveland,CLE
882,201903140TOR,LA Lakers,LAL,98,Toronto,TOR,111,Toronto,TOR,LA Lakers,LAL
883,201903150DET,LA Lakers,LAL,97,Detroit,DET,111,Detroit,DET,LA Lakers,LAL
884,201903150HOU,Phoenix,PHO,102,Houston,HOU,108,Houston,HOU,Phoenix,PHO
885,201903150LAC,Chicago,CHI,121,LA Clippers,LAC,128,LA Clippers,LAC,Chicago,CHI
886,201903150MIA,Milwaukee,MIL,113,Miami,MIA,98,Milwaukee,MIL,Miami,MIA
887,201903150NOP,Portland,POR,122,New Orleans,NOP,110,Portland,POR,New Orleans,NOP
888,201903150PHI,Sacramento,SAC,114,Philadelphia,PHI,123,Philadelphia,PHI,Sacramento,SAC
889,201903150SAS,New York,NYK,83,San Antonio,SAS,109,San Antonio,SAS,New York,NYK
890,201903160BOS,Atlanta,ATL,120,Boston,BOS,129,Boston,BOS,Atlanta,ATL
891,201903160DAL,Cleveland,CLE,116,Dallas,DAL,121,Dallas,DAL,Cleveland,CLE
892,201903160DEN,Indiana,IND,100,Denver,DEN,102,Denver,DEN,Indiana,IND
893,201903160NOP,Phoenix,PHO,138,New Orleans,NOP,136,Phoenix,PHO,New Orleans,NOP
894,201903160OKC,Golden State,GSW,110,Oklahoma City,OKC,88,Golden State,GSW,Oklahoma City,OKC
895,201903160SAS,Portland,POR,103,San Antonio,SAS,108,San Antonio,SAS,Portland,POR
896,201903160UTA,Brooklyn,BRK,98,Utah,UTA,114,Utah,UTA,Brooklyn,BRK
897,201903170DET,Toronto,TOR,107,Detroit,DET,110,Detroit,DET,Toronto,TOR
898,201903170HOU,Minnesota,MIN,102,Houston,HOU,117,Houston,HOU,Minnesota,MIN
899,201903170LAC,Brooklyn,BRK,116,LA Clippers,LAC,119,LA Clippers,LAC,Brooklyn,BRK
900,201903170MIA,Charlotte,CHO,75,Miami,MIA,93,Miami,MIA,Charlotte,CHO
901,201903170MIL,Philadelphia,PHI,130,Milwaukee,MIL,125,Philadelphia,PHI,Milwaukee,MIL
902,201903170NYK,LA Lakers,LAL,123,New York,NYK,124,New York,NYK,LA Lakers,LAL
903,201903170ORL,Atlanta,ATL,91,Orlando,ORL,101,Orlando,ORL,Atlanta,ATL
904,201903180BOS,Denver,DEN,114,Boston,BOS,105,Denver,DEN,Boston,BOS
905,201903180CLE,Detroit,DET,119,Cleveland,CLE,126,Cleveland,CLE,Detroit,DET
906,201903180DAL,New Orleans,NOP,129,Dallas,DAL,125,New Orleans,NOP,Dallas,DAL
907,201903180OKC,Miami,MIA,116,Oklahoma City,OKC,107,Miami,MIA,Oklahoma City,OKC
908,201903180PHO,Chicago,CHI,116,Phoenix,PHO,101,Chicago,CHI,Phoenix,PHO
909,201903180POR,Indiana,IND,98,Portland,POR,106,Portland,POR,Indiana,IND
910,201903180SAS,Golden State,GSW,105,San Antonio,SAS,111,San Antonio,SAS,Golden State,GSW
911,201903180TOR,New York,NYK,92,Toronto,TOR,128,Toronto,TOR,New York,NYK
912,201903190ATL,Houston,HOU,121,Atlanta,ATL,105,Houston,HOU,Atlanta,ATL
913,201903190CHO,Philadelphia,PHI,118,Charlotte,CHO,114,Philadelphia,PHI,Charlotte,CHO
914,201903190LAC,Indiana,IND,109,LA Clippers,LAC,115,LA Clippers,LAC,Indiana,IND
915,201903190MIL,LA Lakers,LAL,101,Milwaukee,MIL,115,Milwaukee,MIL,LA Lakers,LAL
916,201903190MIN,Golden State,GSW,117,Minnesota,MIN,107,Golden State,GSW,Minnesota,MIN
917,201903200CHI,Washington,WAS,120,Chicago,CHI,126,Chicago,CHI,Washington,WAS
918,201903200CLE,Milwaukee,MIL,102,Cleveland,CLE,107,Cleveland,CLE,Milwaukee,MIL
919,201903200MEM,Houston,HOU,125,Memphis,MEM,126,Memphis,MEM,Houston,HOU
920,201903200NYK,Utah,UTA,137,New York,NYK,116,Utah,UTA,New York,NYK
921,201903200OKC,Toronto,TOR,123,Oklahoma City,OKC,114,Toronto,TOR,Oklahoma City,OKC
922,201903200ORL,New Orleans,NOP,96,Orlando,ORL,119,Orlando,ORL,New Orleans,NOP
923,201903200PHI,Boston,BOS,115,Philadelphia,PHI,118,Philadelphia,PHI,Boston,BOS
924,201903200POR,Dallas,DAL,118,Portland,POR,126,Portland,POR,Dallas,DAL
925,201903210ATL,Utah,UTA,114,Atlanta,ATL,117,Atlanta,ATL,Utah,UTA
926,201903210CHO,Minnesota,MIN,106,Charlotte,CHO,113,Charlotte,CHO,Minnesota,MIN
927,201903210GSW,Indiana,IND,89,Golden State,GSW,112,Golden State,GSW,Indiana,IND
928,201903210PHO,Detroit,DET,118,Phoenix,PHO,98,Detroit,DET,Phoenix,PHO
929,201903210SAC,Dallas,DAL,100,Sacramento,SAC,116,Sacramento,SAC,Dallas,DAL
930,201903220CLE,LA Clippers,LAC,110,Cleveland,CLE,108,LA Clippers,LAC,Cleveland,CLE
931,201903220HOU,San Antonio,SAS,105,Houston,HOU,111,Houston,HOU,San Antonio,SAS
932,201903220LAL,Brooklyn,BRK,111,LA Lakers,LAL,106,Brooklyn,BRK,LA Lakers,LAL
933,201903220MIL,Miami,MIA,87,Milwaukee,MIL,116,Milwaukee,MIL,Miami,MIA
934,201903220NYK,Denver,DEN,111,New York,NYK,93,Denver,DEN,New York,NYK
935,201903220ORL,Memphis,MEM,119,Orlando,ORL,123,Orlando,ORL,Memphis,MEM
936,201903230ATL,Philadelphia,PHI,127,Atlanta,ATL,129,Atlanta,ATL,Philadelphia,PHI
937,201903230CHI,Utah,UTA,114,Chicago,CHI,83,Utah,UTA,Chicago,CHI
938,201903230CHO,Boston,BOS,117,Charlotte,CHO,124,Charlotte,CHO,Boston,BOS
939,201903230GSW,Dallas,DAL,126,Golden State,GSW,91,Dallas,DAL,Golden State,GSW
940,201903230MEM,Minnesota,MIN,112,Memphis,MEM,99,Minnesota,MIN,Memphis,MEM
941,201903230POR,Detroit,DET,112,Portland,POR,117,Portland,POR,Detroit,DET
942,201903230SAC,Phoenix,PHO,103,Sacramento,SAC,112,Sacramento,SAC,Phoenix,PHO
943,201903240BOS,San Antonio,SAS,115,Boston,BOS,96,San Antonio,SAS,Boston,BOS
944,201903240GSW,Detroit,DET,114,Golden State,GSW,121,Golden State,GSW,Detroit,DET
945,201903240IND,Denver,DEN,88,Indiana,IND,124,Indiana,IND,Denver,DEN
946,201903240LAL,Sacramento,SAC,106,LA Lakers,LAL,111,LA Lakers,LAL,Sacramento,SAC
947,201903240MIL,Cleveland,CLE,105,Milwaukee,MIL,127,Milwaukee,MIL,Cleveland,CLE
948,201903240NOP,Houston,HOU,113,New Orleans,NOP,90,Houston,HOU,New Orleans,NOP
949,201903240NYK,LA Clippers,LAC,124,New York,NYK,113,LA Clippers,LAC,New York,NYK
950,201903250MEM,Oklahoma City,OKC,103,Memphis,MEM,115,Memphis,MEM,Oklahoma City,OKC
951,201903250ORL,Philadelphia,PHI,98,Orlando,ORL,119,Orlando,ORL,Philadelphia,PHI
952,201903250POR,Brooklyn,BRK,144,Portland,POR,148,Portland,POR,Brooklyn,BRK
953,201903260CHO,San Antonio,SAS,116,Charlotte,CHO,125,Charlotte,CHO,San Antonio,SAS
954,201903260CLE,Boston,BOS,116,Cleveland,CLE,106,Boston,BOS,Cleveland,CLE
955,201903260DAL,Sacramento,SAC,125,Dallas,DAL,121,Sacramento,SAC,Dallas,DAL
956,201903260DEN,Detroit,DET,92,Denver,DEN,95,Denver,DEN,Detroit,DET
957,201903260LAL,Washington,WAS,106,LA Lakers,LAL,124,LA Lakers,LAL,Washington,WAS
958,201903260MIA,Orlando,ORL,104,Miami,MIA,99,Orlando,ORL,Miami,MIA
959,201903260MIL,Houston,HOU,94,Milwaukee,MIL,108,Milwaukee,MIL,Houston,HOU
960,201903260MIN,LA Clippers,LAC,122,Minnesota,MIN,111,LA Clippers,LAC,Minnesota,MIN
961,201903260NOP,Atlanta,ATL,130,New Orleans,NOP,120,Atlanta,ATL,New Orleans,NOP
962,201903270CHI,Portland,POR,118,Chicago,CHI,98,Portland,POR,Chicago,CHI
963,201903270MEM,Golden State,GSW,118,Memphis,MEM,103,Golden State,GSW,Memphis,MEM
964,201903270OKC,Indiana,IND,99,Oklahoma City,OKC,107,Oklahoma City,OKC,Indiana,IND
965,201903270PHO,Washington,WAS,124,Phoenix,PHO,121,Washington,WAS,Phoenix,PHO
966,201903280DET,Orlando,ORL,98,Detroit,DET,115,Detroit,DET,Orlando,ORL
967,201903280HOU,Denver,DEN,85,Houston,HOU,112,Houston,HOU,Denver,DEN
968,201903280MIA,Dallas,DAL,99,Miami,MIA,105,Miami,MIA,Dallas,DAL
969,201903280MIL,LA Clippers,LAC,118,Milwaukee,MIL,128,Milwaukee,MIL,LA Clippers,LAC
970,201903280NOP,Sacramento,SAC,118,New Orleans,NOP,121,New Orleans,NOP,Sacramento,SAC
971,201903280NYK,Toronto,TOR,117,New York,NYK,92,Toronto,TOR,New York,NYK
972,201903280PHI,Brooklyn,BRK,110,Philadelphia,PHI,123,Philadelphia,PHI,Brooklyn,BRK
973,201903290ATL,Portland,POR,118,Atlanta,ATL,98,Portland,POR,Atlanta,ATL
974,201903290BOS,Indiana,IND,112,Boston,BOS,114,Boston,BOS,Indiana,IND
975,201903290LAL,Charlotte,CHO,115,LA Lakers,LAL,129,LA Lakers,LAL,Charlotte,CHO
976,201903290MIN,Golden State,GSW,130,Minnesota,MIN,131,Minnesota,MIN,Golden State,GSW
977,201903290OKC,Denver,DEN,115,Oklahoma City,OKC,105,Denver,DEN,Oklahoma City,OKC
978,201903300BRK,Boston,BOS,96,Brooklyn,BRK,110,Brooklyn,BRK,Boston,BOS
979,201903300CHI,Toronto,TOR,124,Chicago,CHI,101,Toronto,TOR,Chicago,CHI
980,201903300DET,Portland,POR,90,Detroit,DET,99,Detroit,DET,Portland,POR
981,201903300HOU,Sacramento,SAC,108,Houston,HOU,119,Houston,HOU,Sacramento,SAC
982,201903300IND,Orlando,ORL,121,Indiana,IND,116,Orlando,ORL,Indiana,IND
983,201903300LAC,Cleveland,CLE,108,LA Clippers,LAC,132,LA Clippers,LAC,Cleveland,CLE
984,201903300MIN,Philadelphia,PHI,118,Minnesota,MIN,109,Philadelphia,PHI,Minnesota,MIN
985,201903300NYK,Miami,MIA,100,New York,NYK,92,Miami,MIA,New York,NYK
986,201903310ATL,Milwaukee,MIL,135,Atlanta,ATL,136,Atlanta,ATL,Milwaukee,MIL
987,201903310DEN,Washington,WAS,95,Denver,DEN,90,Washington,WAS,Denver,DEN
988,201903310GSW,Charlotte,CHO,90,Golden State,GSW,137,Golden State,GSW,Charlotte,CHO
989,201903310LAC,Memphis,MEM,96,LA Clippers,LAC,113,LA Clippers,LAC,Memphis,MEM
990,201903310NOP,LA Lakers,LAL,130,New Orleans,NOP,102,LA Lakers,LAL,New Orleans,NOP
991,201903310OKC,Dallas,DAL,106,Oklahoma City,OKC,103,Dallas,DAL,Oklahoma City,OKC
992,201904010BOS,Miami,MIA,105,Boston,BOS,110,Boston,BOS,Miami,MIA
993,201904010BRK,Milwaukee,MIL,131,Brooklyn,BRK,121,Milwaukee,MIL,Brooklyn,BRK
994,201904010DAL,Philadelphia,PHI,102,Dallas,DAL,122,Dallas,DAL,Philadelphia,PHI
995,201904010IND,Detroit,DET,102,Indiana,IND,111,Indiana,IND,Detroit,DET
996,201904010MIN,Portland,POR,132,Minnesota,MIN,122,Portland,POR,Minnesota,MIN
997,201904010NYK,Chicago,CHI,105,New York,NYK,113,New York,NYK,Chicago,CHI
998,201904010PHO,Cleveland,CLE,113,Phoenix,PHO,122,Phoenix,PHO,Cleveland,CLE
999,201904010TOR,Orlando,ORL,109,Toronto,TOR,121,Toronto,TOR,Orlando,ORL
1000,201904020GSW,Denver,DEN,102,Golden State,GSW,116,Golden State,GSW,Denver,DEN
1001,201904020OKC,LA Lakers,LAL,103,Oklahoma City,OKC,119,Oklahoma City,OKC,LA Lakers,LAL
1002,201904020SAC,Houston,HOU,130,Sacramento,SAC,105,Houston,HOU,Sacramento,SAC
1003,201904030ATL,Philadelphia,PHI,122,Atlanta,ATL,130,Atlanta,ATL,Philadelphia,PHI
1004,201904030BRK,Toronto,TOR,115,Brooklyn,BRK,105,Toronto,TOR,Brooklyn,BRK
1005,201904030DAL,Minnesota,MIN,110,Dallas,DAL,108,Minnesota,MIN,Dallas,DAL
1006,201904030DEN,San Antonio,SAS,85,Denver,DEN,113,Denver,DEN,San Antonio,SAS
1007,201904030DET,Indiana,IND,108,Detroit,DET,89,Indiana,IND,Detroit,DET
1008,201904030LAC,Houston,HOU,135,LA Clippers,LAC,103,Houston,HOU,LA Clippers,LAC
1009,201904030MIA,Boston,BOS,112,Miami,MIA,102,Boston,BOS,Miami,MIA
1010,201904030NOP,Charlotte,CHO,115,New Orleans,NOP,109,Charlotte,CHO,New Orleans,NOP
1011,201904030ORL,New York,NYK,100,Orlando,ORL,114,Orlando,ORL,New York,NYK
1012,201904030PHO,Utah,UTA,118,Phoenix,PHO,97,Utah,UTA,Phoenix,PHO
1013,201904030POR,Memphis,MEM,89,Portland,POR,116,Portland,POR,Memphis,MEM
1014,201904040LAL,Golden State,GSW,108,LA Lakers,LAL,90,Golden State,GSW,LA Lakers,LAL
1015,201904040PHI,Milwaukee,MIL,128,Philadelphia,PHI,122,Milwaukee,MIL,Philadelphia,PHI
1016,201904050CHO,Toronto,TOR,111,Charlotte,CHO,113,Charlotte,CHO,Toronto,TOR
1017,201904050DAL,Memphis,MEM,122,Dallas,DAL,112,Memphis,MEM,Dallas,DAL
1018,201904050DEN,Portland,POR,110,Denver,DEN,119,Denver,DEN,Portland,POR
1019,201904050GSW,Cleveland,CLE,114,Golden State,GSW,120,Golden State,GSW,Cleveland,CLE
1020,201904050HOU,New York,NYK,96,Houston,HOU,120,Houston,HOU,New York,NYK
1021,201904050IND,Boston,BOS,117,Indiana,IND,97,Boston,BOS,Indiana,IND
1022,201904050LAC,LA Lakers,LAL,122,LA Clippers,LAC,117,LA Lakers,LAL,LA Clippers,LAC
1023,201904050MIN,Miami,MIA,109,Minnesota,MIN,111,Minnesota,MIN,Miami,MIA
1024,201904050OKC,Detroit,DET,110,Oklahoma City,OKC,123,Oklahoma City,OKC,Detroit,DET
1025,201904050ORL,Atlanta,ATL,113,Orlando,ORL,149,Orlando,ORL,Atlanta,ATL
1026,201904050PHO,New Orleans,NOP,126,Phoenix,PHO,133,Phoenix,PHO,New Orleans,NOP
1027,201904050UTA,Sacramento,SAC,98,Utah,UTA,119,Utah,UTA,Sacramento,SAC
1028,201904060CHI,Philadelphia,PHI,116,Chicago,CHI,96,Philadelphia,PHI,Chicago,CHI
1029,201904070BOS,Orlando,ORL,116,Boston,BOS,108,Orlando,ORL,Boston,BOS
1030,201904070CLE,San Antonio,SAS,112,Cleveland,CLE,90,San Antonio,SAS,Cleveland,CLE
1031,201904070DET,Charlotte,CHO,104,Detroit,DET,91,Charlotte,CHO,Detroit,DET
1032,201904070GSW,LA Clippers,LAC,104,Golden State,GSW,131,Golden State,GSW,LA Clippers,LAC
1033,201904070HOU,Phoenix,PHO,113,Houston,HOU,149,Houston,HOU,Phoenix,PHO
1034,201904070IND,Brooklyn,BRK,108,Indiana,IND,96,Brooklyn,BRK,Indiana,IND
1035,201904070LAL,Utah,UTA,109,LA Lakers,LAL,113,LA Lakers,LAL,Utah,UTA
1036,201904070MEM,Dallas,DAL,129,Memphis,MEM,127,Dallas,DAL,Memphis,MEM
1037,201904070MIL,Atlanta,ATL,107,Milwaukee,MIL,115,Milwaukee,MIL,Atlanta,ATL
1038,201904070MIN,Oklahoma City,OKC,132,Minnesota,MIN,126,Oklahoma City,OKC,Minnesota,MIN
1039,201904070NYK,Washington,WAS,110,New York,NYK,113,New York,NYK,Washington,WAS
1040,201904070POR,Denver,DEN,108,Portland,POR,115,Portland,POR,Denver,DEN
1041,201904070SAC,New Orleans,NOP,133,Sacramento,SAC,129,New Orleans,NOP,Sacramento,SAC
1042,201904090CHI,New York,NYK,96,Chicago,CHI,86,New York,NYK,Chicago,CHI
1043,201904090CLE,Charlotte,CHO,124,Cleveland,CLE,97,Charlotte,CHO,Cleveland,CLE
1044,201904090DAL,Phoenix,PHO,109,Dallas,DAL,120,Dallas,DAL,Phoenix,PHO
1045,201904090DET,Memphis,MEM,93,Detroit,DET,100,Detroit,DET,Memphis,MEM
1046,201904090LAL,Portland,POR,104,LA Lakers,LAL,101,Portland,POR,LA Lakers,LAL
1047,201904090MIA,Philadelphia,PHI,99,Miami,MIA,122,Miami,MIA,Philadelphia,PHI
1048,201904090MIN,Toronto,TOR,120,Minnesota,MIN,100,Toronto,TOR,Minnesota,MIN
1049,201904090NOP,Golden State,GSW,112,New Orleans,NOP,103,Golden State,GSW,New Orleans,NOP
1050,201904090OKC,Houston,HOU,111,Oklahoma City,OKC,112,Oklahoma City,OKC,Houston,HOU
1051,201904090UTA,Denver,DEN,108,Utah,UTA,118,Utah,UTA,Denver,DEN
1052,201904100ATL,Indiana,IND,135,Atlanta,ATL,134,Indiana,IND,Atlanta,ATL
1053,201904100BRK,Miami,MIA,94,Brooklyn,BRK,113,Brooklyn,BRK,Miami,MIA
1054,201904100CHO,Orlando,ORL,122,Charlotte,CHO,114,Orlando,ORL,Charlotte,CHO
1055,201904100DEN,Minnesota,MIN,95,Denver,DEN,99,Denver,DEN,Minnesota,MIN
1056,201904100LAC,Utah,UTA,137,LA Clippers,LAC,143,LA Clippers,LAC,Utah,UTA
1057,201904100MEM,Golden State,GSW,117,Memphis,MEM,132,Memphis,MEM,Golden State,GSW
1058,201904100MIL,Oklahoma City,OKC,127,Milwaukee,MIL,116,Oklahoma City,OKC,Milwaukee,MIL
1059,201904100NYK,Detroit,DET,115,New York,NYK,89,Detroit,DET,New York,NYK
1060,201904100PHI,Chicago,CHI,109,Philadelphia,PHI,125,Philadelphia,PHI,Chicago,CHI
1061,201904100POR,Sacramento,SAC,131,Portland,POR,136,Portland,POR,Sacramento,SAC
1062,201904130DEN,San Antonio,SAS,101,Denver,DEN,96,San Antonio,SAS,Denver,DEN
1063,201904130GSW,LA Clippers,LAC,104,Golden State,GSW,121,Golden State,GSW,LA Clippers,LAC
1064,201904130PHI,Brooklyn,BRK,111,Philadelphia,PHI,102,Brooklyn,BRK,Philadelphia,PHI
1065,201904140BOS,Indiana,IND,74,Boston,BOS,84,Boston,BOS,Indiana,IND
1066,201904140HOU,Utah,UTA,90,Houston,HOU,122,Houston,HOU,Utah,UTA
1067,201904140MIL,Detroit,DET,86,Milwaukee,MIL,121,Milwaukee,MIL,Detroit,DET
1068,201904150GSW,LA Clippers,LAC,135,Golden State,GSW,131,LA Clippers,LAC,Golden State,GSW
1069,201904160DEN,San Antonio,SAS,105,Denver,DEN,114,Denver,DEN,San Antonio,SAS
1070,201904160POR,Oklahoma City,OKC,94,Portland,POR,114,Portland,POR,Oklahoma City,OKC
1071,201904170BOS,Indiana,IND,91,Boston,BOS,99,Boston,BOS,Indiana,IND
1072,201904170HOU,Utah,UTA,98,Houston,HOU,118,Houston,HOU,Utah,UTA
1073,201904180BRK,Philadelphia,PHI,131,Brooklyn,BRK,115,Philadelphia,PHI,Brooklyn,BRK
1074,201904180LAC,Golden State,GSW,132,LA Clippers,LAC,105,Golden State,GSW,LA Clippers,LAC
1075,201904190IND,Boston,BOS,104,Indiana,IND,96,Boston,BOS,Indiana,IND
1076,201904190OKC,Portland,POR,108,Oklahoma City,OKC,120,Oklahoma City,OKC,Portland,POR
1077,201904200BRK,Philadelphia,PHI,112,Brooklyn,BRK,108,Philadelphia,PHI,Brooklyn,BRK
1078,201904200DET,Milwaukee,MIL,119,Detroit,DET,103,Milwaukee,MIL,Detroit,DET
1079,201904200SAS,Denver,DEN,117,San Antonio,SAS,103,Denver,DEN,San Antonio,SAS
1080,201904210IND,Boston,BOS,110,Indiana,IND,106,Boston,BOS,Indiana,IND
1081,201904210LAC,Golden State,GSW,113,LA Clippers,LAC,105,Golden State,GSW,LA Clippers,LAC
1082,201904210OKC,Portland,POR,111,Oklahoma City,OKC,98,Portland,POR,Oklahoma City,OKC
1083,201904220DET,Milwaukee,MIL,127,Detroit,DET,104,Milwaukee,MIL,Detroit,DET
1084,201904230DEN,San Antonio,SAS,90,Denver,DEN,108,Denver,DEN,San Antonio,SAS
1085,201904230PHI,Brooklyn,BRK,100,Philadelphia,PHI,122,Philadelphia,PHI,Brooklyn,BRK
1086,201904230POR,Oklahoma City,OKC,115,Portland,POR,118,Portland,POR,Oklahoma City,OKC
1087,201904240GSW,LA Clippers,LAC,129,Golden State,GSW,121,LA Clippers,LAC,Golden State,GSW
1088,201904270DEN,San Antonio,SAS,86,Denver,DEN,90,Denver,DEN,San Antonio,SAS
1089,201904280GSW,Houston,HOU,100,Golden State,GSW,104,Golden State,GSW,Houston,HOU
1090,201904290DEN,Portland,POR,113,Denver,DEN,121,Denver,DEN,Portland,POR
1091,201904300GSW,Houston,HOU,109,Golden State,GSW,115,Golden State,GSW,Houston,HOU
1092,201905030BOS,Milwaukee,MIL,123,Boston,BOS,116,Milwaukee,MIL,Boston,BOS
1093,201905050PHI,Toronto,TOR,101,Philadelphia,PHI,96,Toronto,TOR,Philadelphia,PHI
1094,201905060BOS,Milwaukee,MIL,113,Boston,BOS,101,Milwaukee,MIL,Boston,BOS
1095,201905070DEN,Portland,POR,98,Denver,DEN,124,Denver,DEN,Portland,POR
1096,201905080GSW,Houston,HOU,99,Golden State,GSW,104,Golden State,GSW,Houston,HOU
1097,201905090PHI,Toronto,TOR,101,Philadelphia,PHI,112,Philadelphia,PHI,Toronto,TOR
1098,201905120DEN,Portland,POR,100,Denver,DEN,96,Portland,POR,Denver,DEN
