,boxscore,away_name,away_abbr,away_score,home_name,home_abbr,home_score,winning_name,winning_abbr,losing_name,losing_abbr
830,201803070CHI,Memphis,MEM,110,Chicago,CHI,119,Chicago,CHI,Memphis,MEM
831,201803070DEN,Cleveland,CLE,113,Denver,DEN,108,Cleveland,CLE,Denver,DEN
832,201803070DET,Toronto,TOR,121,Detroit,DET,119,Toronto,TOR,Detroit,DET
833,201803070IND,Utah,UTA,104,Indiana,IND,84,Utah,UTA,Indiana,IND
834,201803070LAL,Orlando,ORL,107,LA Lakers,LAL,108,LA Lakers,LAL,Orlando,ORL
835,201803070MIL,Houston,HOU,110,Milwaukee,MIL,99,Houston,HOU,Milwaukee,MIL
836,201803080CHO,Brooklyn,BRK,125,Charlotte,CHO,111,Brooklyn,BRK,Charlotte,CHO
837,201803080GSW,San Antonio,SAS,107,Golden State,GSW,110,Golden State,GSW,San Antonio,SAS
838,201803080MIA,Philadelphia,PHI,99,Miami,MIA,108,Miami,MIA,Philadelphia,PHI
839,201803080MIN,Boston,BOS,117,Minnesota,MIN,109,Boston,BOS,Minnesota,MIN
840,201803090DEN,LA Lakers,LAL,116,Denver,DEN,125,Denver,DEN,LA Lakers,LAL
841,201803090DET,Chicago,CHI,83,Detroit,DET,99,Detroit,DET,Chicago,CHI
842,201803090IND,Atlanta,ATL,87,Indiana,IND,112,Indiana,IND,Atlanta,ATL
843,201803090LAC,Cleveland,CLE,102,LA Clippers,LAC,116,LA Clippers,LAC,Cleveland,CLE
844,201803090MEM,Utah,UTA,95,Memphis,MEM,78,Utah,UTA,Memphis,MEM
845,201803090MIL,New York,NYK,112,Milwaukee,MIL,120,Milwaukee,MIL,New York,NYK
846,201803090NOP,Washington,WAS,116,New Orleans,NOP,97,Washington,WAS,New Orleans,NOP
847,201803090POR,Golden State,GSW,108,Portland,POR,125,Portland,POR,Golden State,GSW
848,201803090SAC,Orlando,ORL,88,Sacramento,SAC,94,Sacramento,SAC,Orlando,ORL
849,201803100CHO,Phoenix,PHO,115,Charlotte,CHO,122,Charlotte,CHO,Phoenix,PHO
850,201803100DAL,Memphis,MEM,80,Dallas,DAL,114,Dallas,DAL,Memphis,MEM
851,201803100LAC,Orlando,ORL,105,LA Clippers,LAC,113,LA Clippers,LAC,Orlando,ORL
852,201803100MIA,Washington,WAS,102,Miami,MIA,129,Miami,MIA,Washington,WAS
853,201803110ATL,Chicago,CHI,129,Atlanta,ATL,122,Chicago,CHI,Atlanta,ATL
854,201803110BOS,Indiana,IND,99,Boston,BOS,97,Indiana,IND,Boston,BOS
855,201803110BRK,Philadelphia,PHI,120,Brooklyn,BRK,97,Philadelphia,PHI,Brooklyn,BRK
856,201803110DAL,Houston,HOU,105,Dallas,DAL,82,Houston,HOU,Dallas,DAL
857,201803110DEN,Sacramento,SAC,104,Denver,DEN,130,Denver,DEN,Sacramento,SAC
858,201803110LAL,Cleveland,CLE,113,LA Lakers,LAL,127,LA Lakers,LAL,Cleveland,CLE
859,201803110MIN,Golden State,GSW,103,Minnesota,MIN,109,Minnesota,MIN,Golden State,GSW
860,201803110NOP,Utah,UTA,116,New Orleans,NOP,99,Utah,UTA,New Orleans,NOP
861,201803120HOU,San Antonio,SAS,93,Houston,HOU,109,Houston,HOU,San Antonio,SAS
862,201803120MEM,Milwaukee,MIL,121,Memphis,MEM,103,Milwaukee,MIL,Memphis,MEM
863,201803120OKC,Sacramento,SAC,101,Oklahoma City,OKC,106,Oklahoma City,OKC,Sacramento,SAC
864,201803130ATL,Oklahoma City,OKC,119,Atlanta,ATL,107,Oklahoma City,OKC,Atlanta,ATL
865,201803130BRK,Toronto,TOR,116,Brooklyn,BRK,102,Toronto,TOR,Brooklyn,BRK
866,201803130CHI,LA Clippers,LAC,112,Chicago,CHI,106,LA Clippers,LAC,Chicago,CHI
867,201803130LAL,Denver,DEN,103,LA Lakers,LAL,112,LA Lakers,LAL,Denver,DEN
868,201803130NOP,Charlotte,CHO,115,New Orleans,NOP,119,New Orleans,NOP,Charlotte,CHO
869,201803130NYK,Dallas,DAL,110,New York,NYK,97,Dallas,DAL,New York,NYK
870,201803130PHI,Indiana,IND,101,Philadelphia,PHI,98,Indiana,IND,Philadelphia,PHI
871,201803130PHO,Cleveland,CLE,129,Phoenix,PHO,107,Cleveland,CLE,Phoenix,PHO
872,201803130SAS,Orlando,ORL,72,San Antonio,SAS,108,San Antonio,SAS,Orlando,ORL
873,201803130UTA,Detroit,DET,79,Utah,UTA,110,Utah,UTA,Detroit,DET
874,201803140BOS,Washington,WAS,125,Boston,BOS,124,Washington,WAS,Boston,BOS
875,201803140GSW,LA Lakers,LAL,106,Golden State,GSW,117,Golden State,GSW,LA Lakers,LAL
876,201803140ORL,Milwaukee,MIL,117,Orlando,ORL,126,Orlando,ORL,Milwaukee,MIL
877,201803150ATL,Charlotte,CHO,129,Atlanta,ATL,117,Charlotte,CHO,Atlanta,ATL
878,201803150DEN,Detroit,DET,113,Denver,DEN,120,Denver,DEN,Detroit,DET
879,201803150HOU,LA Clippers,LAC,96,Houston,HOU,101,Houston,HOU,LA Clippers,LAC
880,201803150IND,Toronto,TOR,106,Indiana,IND,99,Toronto,TOR,Indiana,IND
881,201803150MEM,Chicago,CHI,111,Memphis,MEM,110,Chicago,CHI,Memphis,MEM
882,201803150NYK,Philadelphia,PHI,118,New York,NYK,110,Philadelphia,PHI,New York,NYK
883,201803150POR,Cleveland,CLE,105,Portland,POR,113,Portland,POR,Cleveland,CLE
884,201803150SAS,New Orleans,NOP,93,San Antonio,SAS,98,San Antonio,SAS,New Orleans,NOP
885,201803160GSW,Sacramento,SAC,98,Golden State,GSW,93,Sacramento,SAC,Golden State,GSW
886,201803160LAL,Miami,MIA,92,LA Lakers,LAL,91,Miami,MIA,LA Lakers,LAL
887,201803160OKC,LA Clippers,LAC,113,Oklahoma City,OKC,121,Oklahoma City,OKC,LA Clippers,LAC
888,201803160ORL,Boston,BOS,92,Orlando,ORL,83,Boston,BOS,Orlando,ORL
889,201803160PHI,Brooklyn,BRK,116,Philadelphia,PHI,120,Philadelphia,PHI,Brooklyn,BRK
890,201803170BRK,Dallas,DAL,106,Brooklyn,BRK,114,Brooklyn,BRK,Dallas,DAL
891,201803170CHI,Cleveland,CLE,114,Chicago,CHI,109,Cleveland,CLE,Chicago,CHI
892,201803170MEM,Denver,DEN,94,Memphis,MEM,101,Memphis,MEM,Denver,DEN
893,201803170MIL,Atlanta,ATL,117,Milwaukee,MIL,122,Milwaukee,MIL,Atlanta,ATL
894,201803170NOP,Houston,HOU,107,New Orleans,NOP,101,Houston,HOU,New Orleans,NOP
895,201803170NYK,Charlotte,CHO,101,New York,NYK,124,New York,NYK,Charlotte,CHO
896,201803170PHO,Golden State,GSW,124,Phoenix,PHO,109,Golden State,GSW,Phoenix,PHO
897,201803170POR,Detroit,DET,87,Portland,POR,100,Portland,POR,Detroit,DET
898,201803170SAS,Minnesota,MIN,101,San Antonio,SAS,117,San Antonio,SAS,Minnesota,MIN
899,201803170UTA,Sacramento,SAC,97,Utah,UTA,103,Utah,UTA,Sacramento,SAC
900,201803180LAC,Portland,POR,122,LA Clippers,LAC,109,Portland,POR,LA Clippers,LAC
901,201803180MIN,Houston,HOU,129,Minnesota,MIN,120,Houston,HOU,Minnesota,MIN
902,201803180NOP,Boston,BOS,89,New Orleans,NOP,108,New Orleans,NOP,Boston,BOS
903,201803190BRK,Memphis,MEM,115,Brooklyn,BRK,118,Brooklyn,BRK,Memphis,MEM
904,201803190CLE,Milwaukee,MIL,117,Cleveland,CLE,124,Cleveland,CLE,Milwaukee,MIL
905,201803190IND,LA Lakers,LAL,100,Indiana,IND,110,Indiana,IND,LA Lakers,LAL
906,201803190MIA,Denver,DEN,141,Miami,MIA,149,Miami,MIA,Denver,DEN
907,201803190NYK,Chicago,CHI,92,New York,NYK,110,New York,NYK,Chicago,CHI
908,201803190PHI,Charlotte,CHO,94,Philadelphia,PHI,108,Philadelphia,PHI,Charlotte,CHO
909,201803190SAC,Detroit,DET,106,Sacramento,SAC,90,Detroit,DET,Sacramento,SAC
910,201803200BOS,Oklahoma City,OKC,99,Boston,BOS,100,Boston,BOS,Oklahoma City,OKC
911,201803200MIN,LA Clippers,LAC,109,Minnesota,MIN,123,Minnesota,MIN,LA Clippers,LAC
912,201803200NOP,Dallas,DAL,105,New Orleans,NOP,115,New Orleans,NOP,Dallas,DAL
913,201803200ORL,Toronto,TOR,93,Orlando,ORL,86,Toronto,TOR,Orlando,ORL
914,201803200PHO,Detroit,DET,115,Phoenix,PHO,88,Detroit,DET,Phoenix,PHO
915,201803200POR,Houston,HOU,115,Portland,POR,111,Houston,HOU,Portland,POR
916,201803210BRK,Charlotte,CHO,111,Brooklyn,BRK,105,Charlotte,CHO,Brooklyn,BRK
917,201803210CHI,Denver,DEN,135,Chicago,CHI,102,Denver,DEN,Chicago,CHI
918,201803210CLE,Toronto,TOR,129,Cleveland,CLE,132,Cleveland,CLE,Toronto,TOR
919,201803210MIA,New York,NYK,98,Miami,MIA,119,Miami,MIA,New York,NYK
920,201803210MIL,LA Clippers,LAC,127,Milwaukee,MIL,120,LA Clippers,LAC,Milwaukee,MIL
921,201803210NOP,Indiana,IND,92,New Orleans,NOP,96,New Orleans,NOP,Indiana,IND
922,201803210PHI,Memphis,MEM,105,Philadelphia,PHI,119,Philadelphia,PHI,Memphis,MEM
923,201803220CHO,Memphis,MEM,79,Charlotte,CHO,140,Charlotte,CHO,Memphis,MEM
924,201803220DAL,Utah,UTA,119,Dallas,DAL,112,Utah,UTA,Dallas,DAL
925,201803220HOU,Detroit,DET,96,Houston,HOU,100,Houston,HOU,Detroit,DET
926,201803220NOP,LA Lakers,LAL,125,New Orleans,NOP,128,New Orleans,NOP,LA Lakers,LAL
927,201803220ORL,Philadelphia,PHI,118,Orlando,ORL,98,Philadelphia,PHI,Orlando,ORL
928,201803230CHI,Milwaukee,MIL,118,Chicago,CHI,105,Milwaukee,MIL,Chicago,CHI
929,201803230CLE,Phoenix,PHO,95,Cleveland,CLE,120,Cleveland,CLE,Phoenix,PHO
930,201803230GSW,Atlanta,ATL,94,Golden State,GSW,106,Golden State,GSW,Atlanta,ATL
931,201803230IND,LA Clippers,LAC,104,Indiana,IND,109,Indiana,IND,LA Clippers,LAC
932,201803230NYK,Minnesota,MIN,108,New York,NYK,104,Minnesota,MIN,New York,NYK
933,201803230OKC,Miami,MIA,99,Oklahoma City,OKC,105,Oklahoma City,OKC,Miami,MIA
934,201803230POR,Boston,BOS,105,Portland,POR,100,Boston,BOS,Portland,POR
935,201803230SAS,Utah,UTA,120,San Antonio,SAS,124,San Antonio,SAS,Utah,UTA
936,201803230TOR,Brooklyn,BRK,112,Toronto,TOR,116,Toronto,TOR,Brooklyn,BRK
937,201803240DAL,Charlotte,CHO,102,Dallas,DAL,98,Charlotte,CHO,Dallas,DAL
938,201803240DET,Chicago,CHI,95,Detroit,DET,117,Detroit,DET,Chicago,CHI
939,201803240HOU,New Orleans,NOP,91,Houston,HOU,114,Houston,HOU,New Orleans,NOP
940,201803240MEM,LA Lakers,LAL,100,Memphis,MEM,93,LA Lakers,LAL,Memphis,MEM
941,201803240ORL,Phoenix,PHO,99,Orlando,ORL,105,Orlando,ORL,Phoenix,PHO
942,201803250BRK,Cleveland,CLE,121,Brooklyn,BRK,114,Cleveland,CLE,Brooklyn,BRK
943,201803250GSW,Utah,UTA,110,Golden State,GSW,91,Utah,UTA,Golden State,GSW
944,201803250HOU,Atlanta,ATL,99,Houston,HOU,118,Houston,HOU,Atlanta,ATL
945,201803250IND,Miami,MIA,107,Indiana,IND,113,Indiana,IND,Miami,MIA
946,201803250MIL,San Antonio,SAS,103,Milwaukee,MIL,106,Milwaukee,MIL,San Antonio,SAS
947,201803250OKC,Portland,POR,108,Oklahoma City,OKC,105,Portland,POR,Oklahoma City,OKC
948,201803250SAC,Boston,BOS,104,Sacramento,SAC,93,Boston,BOS,Sacramento,SAC
949,201803250TOR,LA Clippers,LAC,117,Toronto,TOR,106,LA Clippers,LAC,Toronto,TOR
950,201803260CHO,New York,NYK,128,Charlotte,CHO,137,Charlotte,CHO,New York,NYK
951,201803260DET,LA Lakers,LAL,106,Detroit,DET,112,Detroit,DET,LA Lakers,LAL
952,201803260MIN,Memphis,MEM,101,Minnesota,MIN,93,Memphis,MEM,Minnesota,MIN
953,201803260PHI,Denver,DEN,104,Philadelphia,PHI,123,Philadelphia,PHI,Denver,DEN
954,201803270GSW,Indiana,IND,92,Golden State,GSW,81,Indiana,IND,Golden State,GSW
955,201803270HOU,Chicago,CHI,86,Houston,HOU,118,Houston,HOU,Chicago,CHI
956,201803270LAC,Milwaukee,MIL,98,LA Clippers,LAC,105,LA Clippers,LAC,Milwaukee,MIL
957,201803270MIA,Cleveland,CLE,79,Miami,MIA,98,Miami,MIA,Cleveland,CLE
958,201803270NOP,Portland,POR,107,New Orleans,NOP,103,Portland,POR,New Orleans,NOP
959,201803270SAC,Dallas,DAL,103,Sacramento,SAC,97,Dallas,DAL,Sacramento,SAC
960,201803270TOR,Denver,DEN,110,Toronto,TOR,114,Toronto,TOR,Denver,DEN
961,201803280CHO,Cleveland,CLE,118,Charlotte,CHO,105,Cleveland,CLE,Charlotte,CHO
962,201803280LAL,Dallas,DAL,93,LA Lakers,LAL,103,LA Lakers,LAL,Dallas,DAL
963,201803280MEM,Portland,POR,103,Memphis,MEM,108,Memphis,MEM,Portland,POR
964,201803280MIN,Atlanta,ATL,114,Minnesota,MIN,126,Minnesota,MIN,Atlanta,ATL
965,201803280ORL,Brooklyn,BRK,111,Orlando,ORL,104,Brooklyn,BRK,Orlando,ORL
966,201803280PHI,New York,NYK,101,Philadelphia,PHI,118,Philadelphia,PHI,New York,NYK
967,201803280PHO,LA Clippers,LAC,111,Phoenix,PHO,99,LA Clippers,LAC,Phoenix,PHO
968,201803290DET,Washington,WAS,92,Detroit,DET,103,Detroit,DET,Washington,WAS
969,201803290GSW,Milwaukee,MIL,116,Golden State,GSW,107,Milwaukee,MIL,Golden State,GSW
970,201803290MIA,Chicago,CHI,92,Miami,MIA,103,Miami,MIA,Chicago,CHI
971,201803290SAC,Indiana,IND,106,Sacramento,SAC,103,Indiana,IND,Sacramento,SAC
972,201803300ATL,Philadelphia,PHI,101,Atlanta,ATL,91,Philadelphia,PHI,Atlanta,ATL
973,201803300CLE,New Orleans,NOP,102,Cleveland,CLE,107,Cleveland,CLE,New Orleans,NOP
974,201803300DAL,Minnesota,MIN,93,Dallas,DAL,92,Minnesota,MIN,Dallas,DAL
975,201803300HOU,Phoenix,PHO,103,Houston,HOU,104,Houston,HOU,Phoenix,PHO
976,201803300LAL,Milwaukee,MIL,124,LA Lakers,LAL,122,Milwaukee,MIL,LA Lakers,LAL
977,201803300OKC,Denver,DEN,126,Oklahoma City,OKC,125,Denver,DEN,Oklahoma City,OKC
978,201803300ORL,Chicago,CHI,90,Orlando,ORL,82,Chicago,CHI,Orlando,ORL
979,201803300POR,LA Clippers,LAC,96,Portland,POR,105,Portland,POR,LA Clippers,LAC
980,201803310BOS,Toronto,TOR,99,Boston,BOS,110,Boston,BOS,Toronto,TOR
981,201803310MIA,Brooklyn,BRK,110,Miami,MIA,109,Brooklyn,BRK,Miami,MIA
982,201803310NYK,Detroit,DET,115,New York,NYK,109,Detroit,DET,New York,NYK
983,201803310SAC,Golden State,GSW,112,Sacramento,SAC,96,Golden State,GSW,Sacramento,SAC
984,201804010ATL,Orlando,ORL,88,Atlanta,ATL,94,Atlanta,ATL,Orlando,ORL
985,201804010BRK,Detroit,DET,108,Brooklyn,BRK,96,Detroit,DET,Brooklyn,BRK
986,201804010CHI,Washington,WAS,94,Chicago,CHI,113,Chicago,CHI,Washington,WAS
987,201804010CHO,Philadelphia,PHI,119,Charlotte,CHO,102,Philadelphia,PHI,Charlotte,CHO
988,201804010CLE,Dallas,DAL,87,Cleveland,CLE,98,Cleveland,CLE,Dallas,DAL
989,201804010DEN,Milwaukee,MIL,125,Denver,DEN,128,Denver,DEN,Milwaukee,MIL
990,201804010GSW,Phoenix,PHO,107,Golden State,GSW,117,Golden State,GSW,Phoenix,PHO
991,201804010LAC,Indiana,IND,111,LA Clippers,LAC,104,Indiana,IND,LA Clippers,LAC
992,201804010LAL,Sacramento,SAC,84,LA Lakers,LAL,83,Sacramento,SAC,LA Lakers,LAL
993,201804010MIN,Utah,UTA,121,Minnesota,MIN,97,Utah,UTA,Minnesota,MIN
994,201804010NOP,Oklahoma City,OKC,109,New Orleans,NOP,104,Oklahoma City,OKC,New Orleans,NOP
995,201804010POR,Memphis,MEM,98,Portland,POR,113,Portland,POR,Memphis,MEM
996,201804030CHI,Charlotte,CHO,114,Chicago,CHI,120,Chicago,CHI,Charlotte,CHO
997,201804030CLE,Toronto,TOR,106,Cleveland,CLE,112,Cleveland,CLE,Toronto,TOR
998,201804030DAL,Portland,POR,109,Dallas,DAL,115,Dallas,DAL,Portland,POR
999,201804030DEN,Indiana,IND,104,Denver,DEN,107,Denver,DEN,Indiana,IND
1000,201804030HOU,Washington,WAS,104,Houston,HOU,120,Houston,HOU,Washington,WAS
1001,201804030LAC,San Antonio,SAS,110,LA Clippers,LAC,113,LA Clippers,LAC,San Antonio,SAS
1002,201804030MIA,Atlanta,ATL,98,Miami,MIA,101,Miami,MIA,Atlanta,ATL
1003,201804030MIL,Boston,BOS,102,Milwaukee,MIL,106,Milwaukee,MIL,Boston,BOS
1004,201804030NYK,Orlando,ORL,97,New York,NYK,73,Orlando,ORL,New York,NYK
1005,201804030OKC,Golden State,GSW,111,Oklahoma City,OKC,107,Golden State,GSW,Oklahoma City,OKC
1006,201804030PHI,Brooklyn,BRK,95,Philadelphia,PHI,121,Philadelphia,PHI,Brooklyn,BRK
1007,201804030PHO,Sacramento,SAC,94,Phoenix,PHO,97,Phoenix,PHO,Sacramento,SAC
1008,201804040ATL,Miami,MIA,115,Atlanta,ATL,86,Miami,MIA,Atlanta,ATL
1009,201804040DET,Philadelphia,PHI,115,Detroit,DET,108,Philadelphia,PHI,Detroit,DET
1010,201804040LAL,San Antonio,SAS,112,LA Lakers,LAL,122,LA Lakers,LAL,San Antonio,SAS
1011,201804040NOP,Memphis,MEM,95,New Orleans,NOP,123,New Orleans,NOP,Memphis,MEM
1012,201804040ORL,Dallas,DAL,100,Orlando,ORL,105,Orlando,ORL,Dallas,DAL
1013,201804050CLE,Washington,WAS,115,Cleveland,CLE,119,Cleveland,CLE,Washington,WAS
1014,201804050DEN,Minnesota,MIN,96,Denver,DEN,100,Denver,DEN,Minnesota,MIN
1015,201804050HOU,Portland,POR,94,Houston,HOU,96,Houston,HOU,Portland,POR
1016,201804050IND,Golden State,GSW,106,Indiana,IND,126,Indiana,IND,Golden State,GSW
1017,201804050MIL,Brooklyn,BRK,119,Milwaukee,MIL,111,Brooklyn,BRK,Milwaukee,MIL
1018,201804060BOS,Chicago,CHI,104,Boston,BOS,111,Boston,BOS,Chicago,CHI
1019,201804060DET,Dallas,DAL,106,Detroit,DET,113,Detroit,DET,Dallas,DAL
1020,201804060LAL,Minnesota,MIN,113,LA Lakers,LAL,96,Minnesota,MIN,LA Lakers,LAL
1021,201804060MEM,Sacramento,SAC,94,Memphis,MEM,93,Sacramento,SAC,Memphis,MEM
1022,201804060NYK,Miami,MIA,98,New York,NYK,122,New York,NYK,Miami,MIA
1023,201804060ORL,Charlotte,CHO,137,Orlando,ORL,100,Charlotte,CHO,Orlando,ORL
1024,201804060PHI,Cleveland,CLE,130,Philadelphia,PHI,132,Philadelphia,PHI,Cleveland,CLE
1025,201804060PHO,New Orleans,NOP,122,Phoenix,PHO,103,New Orleans,NOP,Phoenix,PHO
1026,201804060TOR,Indiana,IND,73,Toronto,TOR,92,Toronto,TOR,Indiana,IND
1027,201804070CHI,Brooklyn,BRK,124,Chicago,CHI,96,Brooklyn,BRK,Chicago,CHI
1028,201804070GSW,New Orleans,NOP,126,Golden State,GSW,120,New Orleans,NOP,Golden State,GSW
1029,201804070HOU,Oklahoma City,OKC,108,Houston,HOU,102,Oklahoma City,OKC,Houston,HOU
1030,201804070LAC,Denver,DEN,134,LA Clippers,LAC,115,Denver,DEN,LA Clippers,LAC
1031,201804070NYK,Milwaukee,MIL,115,New York,NYK,102,Milwaukee,MIL,New York,NYK
1032,201804080BOS,Atlanta,ATL,112,Boston,BOS,106,Atlanta,ATL,Boston,BOS
1033,201804080CHO,Indiana,IND,123,Charlotte,CHO,117,Indiana,IND,Charlotte,CHO
1034,201804080LAL,Utah,UTA,112,LA Lakers,LAL,97,Utah,UTA,LA Lakers,LAL
1035,201804080MEM,Detroit,DET,117,Memphis,MEM,130,Memphis,MEM,Detroit,DET
1036,201804080PHI,Dallas,DAL,97,Philadelphia,PHI,109,Philadelphia,PHI,Dallas,DAL
1037,201804080PHO,Golden State,GSW,117,Phoenix,PHO,100,Golden State,GSW,Phoenix,PHO
1038,201804090BRK,Chicago,CHI,105,Brooklyn,BRK,114,Brooklyn,BRK,Chicago,CHI
1039,201804090DEN,Portland,POR,82,Denver,DEN,88,Denver,DEN,Portland,POR
1040,201804090DET,Toronto,TOR,108,Detroit,DET,98,Toronto,TOR,Detroit,DET
1041,201804090LAC,New Orleans,NOP,113,LA Clippers,LAC,100,New Orleans,NOP,LA Clippers,LAC
1042,201804090MIA,Oklahoma City,OKC,115,Miami,MIA,93,Oklahoma City,OKC,Miami,MIA
1043,201804090MIL,Orlando,ORL,86,Milwaukee,MIL,102,Milwaukee,MIL,Orlando,ORL
1044,201804090MIN,Memphis,MEM,94,Minnesota,MIN,113,Minnesota,MIN,Memphis,MEM
1045,201804090NYK,Cleveland,CLE,123,New York,NYK,109,Cleveland,CLE,New York,NYK
1046,201804100ATL,Philadelphia,PHI,121,Atlanta,ATL,113,Philadelphia,PHI,Atlanta,ATL
1047,201804100DAL,Phoenix,PHO,124,Dallas,DAL,97,Phoenix,PHO,Dallas,DAL
1048,201804100IND,Charlotte,CHO,119,Indiana,IND,93,Charlotte,CHO,Indiana,IND
1049,201804100LAL,Houston,HOU,105,LA Lakers,LAL,99,Houston,HOU,LA Lakers,LAL
1050,201804100UTA,Golden State,GSW,79,Utah,UTA,119,Utah,UTA,Golden State,GSW
1051,201804110BOS,Brooklyn,BRK,97,Boston,BOS,110,Boston,BOS,Brooklyn,BRK
1052,201804110CHI,Detroit,DET,119,Chicago,CHI,87,Detroit,DET,Chicago,CHI
1053,201804110CLE,New York,NYK,110,Cleveland,CLE,98,New York,NYK,Cleveland,CLE
1054,201804110LAC,LA Lakers,LAL,115,LA Clippers,LAC,100,LA Lakers,LAL,LA Clippers,LAC
1055,201804110MIA,Toronto,TOR,109,Miami,MIA,116,Miami,MIA,Toronto,TOR
1056,201804110MIN,Denver,DEN,106,Minnesota,MIN,112,Minnesota,MIN,Denver,DEN
1057,201804110NOP,San Antonio,SAS,98,New Orleans,NOP,122,New Orleans,NOP,San Antonio,SAS
1058,201804110OKC,Memphis,MEM,123,Oklahoma City,OKC,137,Oklahoma City,OKC,Memphis,MEM
1059,201804110ORL,Washington,WAS,92,Orlando,ORL,101,Orlando,ORL,Washington,WAS
1060,201804110PHI,Milwaukee,MIL,95,Philadelphia,PHI,130,Philadelphia,PHI,Milwaukee,MIL
1061,201804110POR,Utah,UTA,93,Portland,POR,102,Portland,POR,Utah,UTA
1062,201804140GSW,San Antonio,SAS,92,Golden State,GSW,113,Golden State,GSW,San Antonio,SAS
1063,201804140PHI,Miami,MIA,103,Philadelphia,PHI,130,Philadelphia,PHI,Miami,MIA
1064,201804140POR,New Orleans,NOP,97,Portland,POR,95,New Orleans,NOP,Portland,POR
1065,201804150BOS,Milwaukee,MIL,107,Boston,BOS,113,Boston,BOS,Milwaukee,MIL
1066,201804150CLE,Indiana,IND,98,Cleveland,CLE,80,Indiana,IND,Cleveland,CLE
1067,201804150HOU,Minnesota,MIN,101,Houston,HOU,104,Houston,HOU,Minnesota,MIN
1068,201804160GSW,San Antonio,SAS,101,Golden State,GSW,116,Golden State,GSW,San Antonio,SAS
1069,201804170BOS,Milwaukee,MIL,106,Boston,BOS,120,Boston,BOS,Milwaukee,MIL
1070,201804170POR,New Orleans,NOP,111,Portland,POR,102,New Orleans,NOP,Portland,POR
1071,201804180CLE,Indiana,IND,97,Cleveland,CLE,100,Cleveland,CLE,Indiana,IND
1072,201804180HOU,Minnesota,MIN,82,Houston,HOU,102,Houston,HOU,Minnesota,MIN
1073,201804190MIA,Philadelphia,PHI,128,Miami,MIA,108,Philadelphia,PHI,Miami,MIA
1074,201804190NOP,Portland,POR,102,New Orleans,NOP,119,New Orleans,NOP,Portland,POR
1075,201804200IND,Cleveland,CLE,90,Indiana,IND,92,Indiana,IND,Cleveland,CLE
1076,201804200MIL,Boston,BOS,92,Milwaukee,MIL,116,Milwaukee,MIL,Boston,BOS
1077,201804210MIA,Philadelphia,PHI,106,Miami,MIA,102,Philadelphia,PHI,Miami,MIA
1078,201804210MIN,Houston,HOU,105,Minnesota,MIN,121,Minnesota,MIN,Houston,HOU
1079,201804210NOP,Portland,POR,123,New Orleans,NOP,131,New Orleans,NOP,Portland,POR
1080,201804220IND,Cleveland,CLE,104,Indiana,IND,100,Cleveland,CLE,Indiana,IND
1081,201804220MIL,Boston,BOS,102,Milwaukee,MIL,104,Milwaukee,MIL,Boston,BOS
1082,201804220SAS,Golden State,GSW,90,San Antonio,SAS,103,San Antonio,SAS,Golden State,GSW
1083,201804230MIN,Houston,HOU,119,Minnesota,MIN,100,Houston,HOU,Minnesota,MIN
1084,201804240BOS,Milwaukee,MIL,87,Boston,BOS,92,Boston,BOS,Milwaukee,MIL
1085,201804240GSW,San Antonio,SAS,91,Golden State,GSW,99,Golden State,GSW,San Antonio,SAS
1086,201804250CLE,Indiana,IND,95,Cleveland,CLE,98,Cleveland,CLE,Indiana,IND
1087,201804250HOU,Minnesota,MIN,104,Houston,HOU,122,Houston,HOU,Minnesota,MIN
1088,201804250OKC,Utah,UTA,99,Oklahoma City,OKC,107,Oklahoma City,OKC,Utah,UTA
1089,201804270IND,Cleveland,CLE,87,Indiana,IND,121,Indiana,IND,Cleveland,CLE
1090,201804270UTA,Oklahoma City,OKC,91,Utah,UTA,96,Utah,UTA,Oklahoma City,OKC
1091,201804280BOS,Milwaukee,MIL,96,Boston,BOS,112,Boston,BOS,Milwaukee,MIL
1092,201804290CLE,Indiana,IND,101,Cleveland,CLE,105,Cleveland,CLE,Indiana,IND
1093,201805010GSW,New Orleans,NOP,116,Golden State,GSW,121,Golden State,GSW,New Orleans,NOP
1094,201805030BOS,Philadelphia,PHI,103,Boston,BOS,108,Boston,BOS,Philadelphia,PHI
1095,201805040NOP,Golden State,GSW,100,New Orleans,NOP,119,New Orleans,NOP,Golden State,GSW
1096,201805050CLE,Toronto,TOR,103,Cleveland,CLE,105,Cleveland,CLE,Toronto,TOR
1097,201805060NOP,Golden State,GSW,118,New Orleans,NOP,92,Golden State,GSW,New Orleans,NOP
1098,201805070CLE,Toronto,TOR,93,Cleveland,CLE,128,Cleveland,CLE,Toronto,TOR
1099,201805080GSW,New Orleans,NOP,104,Golden State,GSW,113,Golden State,GSW,New Orleans,NOP
