game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
21601022,2017-03-17,BOS @ BKN,BRK,t,L,13,55,0.191,240,30,83,0.361,11,35,0.314,24,30,1,6,35,41,23,7,7,10,25,95,BOS,2016,Regular Season,2016-17
21600986,2017-03-12,NYK @ BKN,BRK,t,W,12,53,0.185,240,40,87,0.46,19,38,0.5,21,29,1,13,42,55,23,7,3,12,23,120,NYK,2016,Regular Season,2016-17
21600463,2016-12-26,CHA @ BKN,BRK,t,W,8,22,0.267,240,40,75,0.533,15,31,0.484,25,31,1,4,35,39,26,4,8,15,21,120,CHO,2016,Regular Season,2016-17
21600437,2016-12-22,GSW @ BKN,BRK,t,L,7,21,0.25,240,38,86,0.442,13,35,0.371,12,16,1,7,39,46,22,6,6,26,15,101,GSW,2016,Regular Season,2016-17
21600306,2016-12-05,WAS @ BKN,BRK,t,L,5,15,0.25,240,40,81,0.494,11,27,0.407,22,30,1,13,37,50,25,5,3,21,15,113,WAS,2016,Regular Season,2016-17
21600247,2016-11-27,SAC @ BKN,BRK,t,L,4,12,0.25,240,38,87,0.437,16,40,0.4,13,14,1,9,33,42,19,7,1,15,21,105,SAC,2016,Regular Season,2016-17
21600072,2016-11-04,CHA @ BKN,BRK,t,L,2,4,0.333,240,35,87,0.402,9,36,0.25,16,21,1,7,39,46,20,12,4,15,22,95,CHO,2016,Regular Season,2016-17
21601160,2017-04-04,CHI @ NYK,NYK,t,W,30,48,0.385,240,42,89,0.472,6,23,0.261,10,16,1,16,38,54,26,4,8,14,22,100,CHI,2016,Regular Season,2016-17
21601145,2017-04-02,BOS @ NYK,NYK,t,L,29,48,0.377,240,33,85,0.388,7,25,0.28,21,25,1,8,24,32,20,12,2,11,20,94,BOS,2016,Regular Season,2016-17
21600568,2017-01-09,NOP @ NYK,NYK,t,L,17,21,0.447,240,36,85,0.424,11,29,0.379,13,16,1,12,33,45,17,5,4,14,18,96,NOP,2016,Regular Season,2016-17
21600516,2017-01-02,ORL @ NYK,NYK,t,L,16,18,0.471,240,39,83,0.47,8,21,0.381,17,24,1,16,30,46,18,7,5,18,17,103,ORL,2016,Regular Season,2016-17
21600456,2016-12-25,BOS @ NYK,NYK,t,L,16,14,0.533,240,41,87,0.471,8,23,0.348,24,27,1,17,32,49,11,5,6,17,23,114,BOS,2016,Regular Season,2016-17
21600327,2016-12-07,CLE @ NYK,NYK,t,L,12,10,0.545,240,35,87,0.402,11,31,0.355,13,15,1,13,30,43,22,6,3,16,22,94,CLE,2016,Regular Season,2016-17
21600285,2016-12-02,MIN @ NYK,NYK,t,W,10,9,0.526,240,41,86,0.477,12,31,0.387,24,30,1,11,32,43,26,9,6,15,18,118,MIN,2016,Regular Season,2016-17
21600228,2016-11-25,CHA @ NYK,NYK,t,W,8,7,0.533,265,45,97,0.464,11,28,0.393,12,13,1,13,42,55,26,9,8,16,21,113,CHO,2016,Regular Season,2016-17
21600146,2016-11-14,DAL @ NYK,NYK,t,W,4,6,0.4,240,34,78,0.436,9,25,0.36,16,18,1,14,37,51,18,5,5,17,16,93,DAL,2016,Regular Season,2016-17
21600106,2016-11-09,BKN @ NYK,NYK,t,W,3,4,0.429,240,44,92,0.478,10,30,0.333,12,17,1,9,41,50,25,11,5,14,21,110,BRK,2016,Regular Season,2016-17
21600087,2016-11-06,UTA @ NYK,NYK,t,L,2,4,0.333,240,42,83,0.506,8,20,0.4,17,19,1,10,29,39,18,8,5,12,26,109,UTA,2016,Regular Season,2016-17
21600058,2016-11-02,HOU @ NYK,NYK,t,L,1,3,0.25,240,37,85,0.435,8,20,0.4,17,25,1,7,27,34,18,10,6,16,22,99,HOU,2016,Regular Season,2016-17
21601209,2017-04-10,SAS @ POR,POR,t,W,41,40,0.506,240,37,89,0.416,12,27,0.444,13,15,1,12,30,42,18,6,3,9,17,99,SAS,2016,Regular Season,2016-17
21601086,2017-03-25,MIN @ POR,POR,t,W,34,38,0.472,240,45,71,0.634,11,22,0.5,11,17,1,4,31,35,24,5,3,14,20,112,MIN,2016,Regular Season,2016-17
21601071,2017-03-23,NYK @ POR,POR,t,W,33,38,0.465,240,39,80,0.488,11,21,0.524,21,29,1,10,40,50,15,8,2,13,20,110,NYK,2016,Regular Season,2016-17
21601057,2017-03-21,MIL @ POR,POR,t,L,32,38,0.457,240,35,83,0.422,4,21,0.19,16,26,1,13,36,49,15,8,6,14,14,90,MIL,2016,Regular Season,2016-17
21600926,2017-03-04,BKN @ POR,POR,t,W,26,35,0.426,240,49,86,0.57,16,25,0.64,16,22,1,6,31,37,29,9,6,12,13,130,BRK,2016,Regular Season,2016-17
21600908,2017-03-02,OKC @ POR,POR,t,W,25,35,0.417,240,39,79,0.494,10,25,0.4,26,35,1,9,36,45,19,9,7,14,19,114,OKC,2016,Regular Season,2016-17
21600542,2017-01-05,LAL @ POR,POR,t,W,16,22,0.421,240,43,81,0.531,12,33,0.364,20,30,1,8,39,47,29,6,5,13,21,118,LAl,2016,Regular Season,2016-17
21600436,2016-12-21,DAL @ POR,POR,t,L,13,18,0.419,240,32,72,0.444,10,27,0.37,21,28,1,9,34,43,15,6,4,17,20,95,DAL,2016,Regular Season,2016-17
21600251,2016-11-27,HOU @ POR,POR,t,L,9,10,0.474,240,40,83,0.482,12,33,0.364,22,29,1,8,27,35,24,7,2,14,24,114,HOU,2016,Regular Season,2016-17
21601101,2017-03-27,MEM @ SAC,SAC,t,W,29,45,0.392,240,31,67,0.463,6,25,0.24,23,30,1,8,28,36,16,4,6,11,23,91,MEM,2016,Regular Season,2016-17
21601065,2017-03-22,MIL @ SAC,SAC,t,L,27,44,0.38,240,41,84,0.488,10,26,0.385,6,10,1,8,29,37,19,6,6,12,15,98,MIL,2016,Regular Season,2016-17
21600997,2017-03-13,ORL @ SAC,SAC,t,W,26,41,0.388,240,44,82,0.537,16,30,0.533,16,21,1,2,39,41,24,8,6,15,14,120,ORL,2016,Regular Season,2016-17
21600972,2017-03-10,WAS @ SAC,SAC,t,L,25,40,0.385,265,44,92,0.478,12,23,0.522,22,28,1,8,32,40,27,5,1,10,21,122,WAS,2016,Regular Season,2016-17
21600579,2017-01-10,DET @ SAC,SAC,t,W,16,22,0.421,240,32,73,0.438,13,23,0.565,23,29,1,12,33,45,21,6,3,16,17,100,DET,2016,Regular Season,2016-17
21600551,2017-01-06,LAC @ SAC,SAC,t,L,15,21,0.417,240,36,87,0.414,9,30,0.3,17,22,1,12,38,50,23,4,3,6,18,98,LAC,2016,Regular Season,2016-17
21600428,2016-12-20,POR @ SAC,SAC,t,W,11,17,0.393,240,40,72,0.556,10,23,0.435,36,43,1,4,27,31,20,3,4,10,28,126,POR,2016,Regular Season,2016-17
21600345,2016-12-09,NYK @ SAC,SAC,t,L,8,14,0.364,240,35,87,0.402,7,28,0.25,23,27,1,6,33,39,24,10,1,7,20,100,NYK,2016,Regular Season,2016-17
21600168,2016-11-16,SAS @ SAC,SAC,t,L,4,8,0.333,240,36,76,0.474,9,20,0.45,24,31,1,10,36,46,21,5,3,16,17,105,SAS,2016,Regular Season,2016-17
21600120,2016-11-10,LAL @ SAC,SAC,t,L,4,6,0.4,240,34,85,0.4,8,21,0.381,15,20,1,11,32,43,18,13,3,15,19,91,LAl,2016,Regular Season,2016-17
21600105,2016-11-08,NOP @ SAC,SAC,t,W,4,5,0.444,240,39,81,0.481,8,25,0.32,16,20,1,5,34,39,24,7,5,10,21,102,NOP,2016,Regular Season,2016-17
21601203,2017-04-10,IND @ PHI,PHI,t,L,28,53,0.346,240,35,75,0.467,13,33,0.394,28,31,1,10,23,33,20,10,1,18,19,111,IND,2016,Regular Season,2016-17
21601191,2017-04-08,MIL @ PHI,PHI,t,L,28,52,0.35,240,27,77,0.351,8,31,0.258,20,23,1,10,37,47,23,9,1,17,16,82,MIL,2016,Regular Season,2016-17
21601020,2017-03-17,DAL @ PHI,PHI,t,W,25,43,0.368,240,42,80,0.525,12,29,0.414,20,23,1,9,46,55,32,8,6,16,21,116,DAL,2016,Regular Season,2016-17
21600919,2017-03-04,DET @ PHI,PHI,t,L,23,39,0.371,240,43,88,0.489,14,34,0.412,6,7,1,6,30,36,30,5,2,19,18,106,DET,2016,Regular Season,2016-17
21600266,2017-01-30,SAC @ PHI,PHI,t,W,18,29,0.383,240,45,83,0.542,11,31,0.355,21,26,1,9,20,29,32,13,2,14,18,122,SAC,2016,Regular Season,2016-17
21600245,2016-11-27,CLE @ PHI,PHI,t,L,4,13,0.235,240,43,92,0.467,15,34,0.441,7,10,1,13,37,50,29,5,5,16,24,108,CLE,2016,Regular Season,2016-17
21600189,2016-11-19,PHX @ PHI,PHI,t,W,3,10,0.231,240,45,86,0.523,17,35,0.486,13,20,1,6,38,44,33,11,9,18,23,120,PHO,2016,Regular Season,2016-17
21601153,2017-04-02,HOU @ PHX,PHO,t,L,22,56,0.282,240,42,100,0.42,8,34,0.235,24,29,1,22,39,61,24,8,11,23,24,116,HOU,2016,Regular Season,2016-17
21601124,2017-03-30,LAC @ PHX,PHO,t,L,22,54,0.289,240,49,92,0.533,7,23,0.304,13,24,1,13,30,43,24,6,2,14,27,118,LAC,2016,Regular Season,2016-17
21600964,2017-03-09,LAL @ PHX,PHO,t,L,21,44,0.323,240,42,91,0.462,6,19,0.316,20,25,1,18,36,54,20,7,10,19,24,110,LAl,2016,Regular Season,2016-17
21600948,2017-03-07,WAS @ PHX,PHO,t,L,21,43,0.328,240,44,88,0.5,13,27,0.481,26,33,1,9,40,49,23,5,8,19,32,127,WAS,2016,Regular Season,2016-17
21600844,2017-02-15,LAL @ PHX,PHO,t,W,18,39,0.316,240,49,88,0.557,10,24,0.417,29,34,1,12,47,59,32,7,10,15,20,137,LAl,2016,Regular Season,2016-17
21600807,2017-02-10,CHI @ PHX,PHO,t,W,17,37,0.315,240,48,95,0.505,8,19,0.421,11,13,1,13,30,43,25,4,8,8,18,115,CHI,2016,Regular Season,2016-17
21600453,2016-12-23,PHI @ PHX,PHO,t,W,9,21,0.3,240,42,79,0.532,12,26,0.462,27,37,1,11,32,43,25,7,6,20,24,123,PHI,2016,Regular Season,2016-17
21600329,2016-12-07,IND @ PHX,PHO,t,L,6,16,0.273,240,34,85,0.4,9,33,0.273,17,18,1,9,31,40,17,14,4,19,31,94,IND,2016,Regular Season,2016-17
21601118,2017-03-29,GSW @ SAS,SAS,t,L,57,17,0.77,240,34,83,0.41,9,24,0.375,21,26,1,16,26,42,20,9,9,15,12,98,GSW,2016,Regular Season,2016-17
21601085,2017-03-25,NYK @ SAS,SAS,t,W,56,16,0.778,240,45,99,0.455,10,25,0.4,6,8,1,16,34,50,28,11,6,14,18,106,NYK,2016,Regular Season,2016-17
21600902,2017-03-01,IND @ SAS,SAS,t,W,46,13,0.78,240,35,74,0.473,9,29,0.31,21,24,1,6,30,36,20,8,7,18,21,100,IND,2016,Regular Season,2016-17
21600727,2017-01-31,OKC @ SAS,SAS,t,W,37,11,0.771,240,37,86,0.43,7,21,0.333,27,38,1,10,40,50,16,12,13,17,25,108,OKC,2016,Regular Season,2016-17
21600717,2017-01-29,DAL @ SAS,SAS,t,L,36,11,0.766,240,39,83,0.47,8,22,0.364,15,23,1,5,40,45,26,2,4,11,20,101,DAL,2016,Regular Season,2016-17
21600458,2016-12-25,CHI @ SAS,SAS,t,W,25,6,0.806,240,48,85,0.565,9,18,0.5,14,19,1,11,32,43,30,7,3,13,19,119,CHI,2016,Regular Season,2016-17
21600383,2016-12-14,BOS @ SAS,SAS,t,W,20,5,0.8,240,44,80,0.55,8,22,0.364,12,14,1,5,33,38,33,9,3,16,17,108,BOS,2016,Regular Season,2016-17
21600264,2016-11-29,ORL @ SAS,SAS,t,L,14,4,0.778,240,28,76,0.368,5,20,0.25,22,26,1,10,35,45,19,9,4,18,17,83,ORL,2016,Regular Season,2016-17
41600155,2017-04-25,MEM @ SAS,SAS,t,W,3,2,0.6,240,42,80,0.525,14,28,0.5,18,22,1,10,24,34,23,7,2,7,17,116,MEM,2016,Playoffs,2016-17
21600940,2017-04-03,POR @ MIN,MIN,t,W,31,45,0.408,240,41,84,0.488,4,9,0.444,24,28,1,12,32,44,26,3,5,11,18,110,POR,2016,Regular Season,2016-17
21600775,2017-02-06,MIA @ MIN,MIN,t,L,19,33,0.365,240,43,80,0.538,5,11,0.455,22,28,1,8,26,34,25,13,1,10,15,113,MIA,2016,Regular Season,2016-17
21600763,2017-02-04,MEM @ MIN,MIN,t,L,19,32,0.373,240,35,84,0.417,10,26,0.385,19,24,1,16,29,45,22,4,3,12,27,99,MEM,2016,Regular Season,2016-17
21601100,2017-03-27,OKC @ DAL,DAL,t,L,31,42,0.425,240,33,80,0.413,10,29,0.345,15,19,1,8,31,39,23,12,4,14,16,91,OKC,2016,Regular Season,2016-17
21601084,2017-03-25,TOR @ DAL,DAL,t,L,31,41,0.431,240,31,82,0.378,7,28,0.25,17,20,1,12,28,40,20,10,4,12,16,86,TOR,2016,Regular Season,2016-17
21600971,2017-03-10,BKN @ DAL,DAL,t,W,28,36,0.438,240,33,78,0.423,14,33,0.424,25,28,1,7,40,47,16,5,0,15,18,105,BRK,2016,Regular Season,2016-17
21600814,2017-02-11,ORL @ DAL,DAL,t,W,22,32,0.407,240,45,91,0.495,17,35,0.486,5,6,1,12,39,51,32,10,3,14,17,112,ORL,2016,Regular Season,2016-17
21600797,2017-02-09,UTA @ DAL,DAL,t,W,21,32,0.396,265,44,87,0.506,5,20,0.25,19,25,1,6,31,37,21,12,3,11,19,112,UTA,2016,Regular Season,2016-17
21600343,2016-12-09,IND @ DAL,DAL,t,W,5,17,0.227,240,39,80,0.488,15,32,0.469,18,24,1,5,28,33,23,8,1,8,19,111,IND,2016,Regular Season,2016-17
21600312,2016-12-05,CHA @ DAL,DAL,t,L,4,16,0.2,240,37,89,0.416,13,36,0.361,14,18,1,9,26,35,23,4,2,7,19,101,CHO,2016,Regular Season,2016-17
21600272,2016-11-30,SAS @ DAL,DAL,t,L,3,14,0.176,240,33,77,0.429,10,30,0.333,11,14,1,8,29,37,16,5,3,11,18,87,SAS,2016,Regular Season,2016-17
21600220,2016-11-23,LAC @ DAL,DAL,t,L,2,12,0.143,240,38,84,0.452,11,24,0.458,17,18,1,10,34,44,23,7,3,16,24,104,LAC,2016,Regular Season,2016-17
21600180,2016-11-18,MEM @ DAL,DAL,t,L,2,9,0.182,240,21,73,0.288,5,25,0.2,17,22,1,10,35,45,9,3,7,17,14,64,MEM,2016,Regular Season,2016-17
21601184,2017-04-07,NOP @ DEN,DEN,t,W,38,41,0.481,240,43,78,0.551,13,32,0.406,23,32,1,11,39,50,31,9,4,21,15,122,NOP,2016,Regular Season,2016-17
21600943,2017-03-06,SAC @ DEN,DEN,t,W,29,34,0.46,240,37,74,0.5,13,30,0.433,21,28,1,7,33,40,28,11,2,17,18,108,SAC,2016,Regular Season,2016-17
21600842,2017-02-15,MIN @ DEN,DEN,t,L,25,31,0.446,240,38,94,0.404,11,34,0.324,12,18,1,14,35,49,25,4,5,14,19,99,MIN,2016,Regular Season,2016-17
21600776,2017-02-06,DAL @ DEN,DEN,t,W,23,28,0.451,240,42,84,0.5,11,28,0.393,15,16,1,10,39,49,28,7,10,15,19,110,DAL,2016,Regular Season,2016-17
21600404,2016-12-17,NYK @ DEN,DEN,t,W,11,16,0.407,240,50,90,0.556,10,27,0.37,17,29,1,11,30,41,26,6,7,10,27,127,NYK,2016,Regular Season,2016-17
21600197,2016-11-20,UTA @ DEN,DEN,t,W,5,8,0.385,240,42,86,0.488,8,22,0.364,13,30,0,12,37,49,31,4,3,8,19,105,UTA,2016,Regular Season,2016-17
21600181,2016-11-18,TOR @ DEN,DEN,t,L,4,8,0.333,265,39,83,0.47,4,25,0.16,29,39,1,9,50,59,29,7,4,19,26,111,TOR,2016,Regular Season,2016-17
21600138,2016-11-12,DET @ DEN,DEN,t,L,3,6,0.333,240,36,84,0.429,9,25,0.36,14,19,1,14,28,42,15,6,4,15,14,95,DET,2016,Regular Season,2016-17
21601146,2017-04-02,CHI @ NOP,NOP,t,L,33,44,0.429,240,33,81,0.407,10,30,0.333,34,35,1,6,34,40,24,7,4,12,14,110,CHI,2016,Regular Season,2016-17
21601054,2017-03-21,MEM @ NOP,NOP,t,W,30,41,0.423,240,35,88,0.398,9,29,0.31,16,19,1,12,39,51,16,8,3,12,17,95,MEM,2016,Regular Season,2016-17
21600789,2017-02-08,UTA @ NOP,NOP,t,L,20,33,0.377,240,35,77,0.455,5,24,0.208,19,25,1,7,30,37,17,6,6,13,17,94,UTA,2016,Regular Season,2016-17
21600671,2017-01-23,CLE @ NOP,NOP,t,W,18,27,0.4,240,43,87,0.494,16,39,0.41,22,30,1,7,35,42,26,8,11,8,22,124,CLE,2016,Regular Season,2016-17
21600645,2017-01-20,BKN @ NOP,NOP,t,L,17,27,0.386,240,43,105,0.41,11,34,0.324,17,23,1,18,29,47,21,8,8,9,24,114,BRK,2016,Regular Season,2016-17
21600539,2017-01-05,ATL @ NOP,NOP,t,L,14,23,0.378,240,34,93,0.366,15,35,0.429,11,14,1,15,37,52,19,8,4,15,18,94,ATL,2016,Regular Season,2016-17
21600481,2016-12-28,LAC @ NOP,NOP,t,W,13,21,0.382,240,40,87,0.46,10,29,0.345,12,21,1,8,37,45,23,11,5,6,16,102,LAC,2016,Regular Season,2016-17
21600449,2016-12-23,MIA @ NOP,NOP,t,W,11,21,0.344,240,33,89,0.371,11,28,0.393,14,21,1,11,40,51,17,9,7,9,20,91,MIA,2016,Regular Season,2016-17
21600287,2016-12-02,LAC @ NOP,NOP,t,L,7,13,0.35,240,39,85,0.459,5,20,0.25,13,21,1,10,30,40,21,5,4,11,14,96,LAC,2016,Regular Season,2016-17
21600263,2016-11-29,LAL @ NOP,NOP,t,W,7,12,0.368,240,38,88,0.432,8,31,0.258,21,25,1,13,41,54,24,10,3,8,17,105,LAl,2016,Regular Season,2016-17
21600185,2016-11-19,CHA @ NOP,NOP,t,W,4,10,0.286,265,43,98,0.439,14,36,0.389,21,25,1,10,43,53,27,9,6,11,23,121,CHO,2016,Regular Season,2016-17
21600177,2016-11-18,POR @ NOP,NOP,t,W,3,10,0.231,240,45,82,0.549,9,24,0.375,14,20,1,1,36,37,31,9,12,8,21,113,POR,2016,Regular Season,2016-17
21600891,2017-02-28,DEN @ CHI,CHI,t,L,30,30,0.5,240,44,96,0.458,10,26,0.385,9,10,1,11,24,35,26,10,3,12,19,107,DEN,2016,Regular Season,2016-17
21600716,2017-01-29,PHI @ CHI,CHI,t,W,24,25,0.49,240,45,89,0.506,8,14,0.571,23,28,1,10,39,49,29,8,5,10,11,121,PHI,2016,Regular Season,2016-17
21600700,2017-01-27,MIA @ CHI,CHI,t,L,23,25,0.479,240,33,78,0.423,3,13,0.231,19,25,1,9,34,43,19,7,9,21,12,88,MIA,2016,Regular Season,2016-17
21600503,2016-12-31,MIL @ CHI,CHI,t,L,16,18,0.471,240,33,83,0.398,10,27,0.37,20,28,1,14,23,37,23,9,5,11,21,96,MIL,2016,Regular Season,2016-17
21600414,2016-12-19,DET @ CHI,CHI,t,W,14,13,0.519,240,49,82,0.598,8,16,0.5,7,7,1,9,37,46,34,9,5,13,13,113,DET,2016,Regular Season,2016-17
21600286,2016-12-02,CLE @ CHI,CHI,t,W,11,7,0.611,240,47,96,0.49,3,18,0.167,14,17,1,16,33,49,31,11,4,12,16,111,CLE,2016,Regular Season,2016-17
21600269,2016-11-30,LAL @ CHI,CHI,t,L,10,7,0.588,240,32,91,0.352,4,21,0.19,22,29,1,14,32,46,22,15,11,14,26,90,LAl,2016,Regular Season,2016-17
21600133,2016-11-12,WAS @ CHI,CHI,t,W,6,4,0.6,240,39,97,0.402,5,15,0.333,23,25,1,15,37,52,21,7,6,10,20,106,WAS,2016,Regular Season,2016-17
21600455,2016-12-23,DAL @ LAC,LAC,t,L,22,9,0.71,240,34,74,0.459,13,29,0.448,7,11,1,6,35,41,17,9,4,20,16,88,DAL,2016,Regular Season,2016-17
21600207,2016-11-21,TOR @ LAC,LAC,t,W,13,2,0.867,240,39,74,0.527,10,25,0.4,35,42,1,6,36,42,23,5,4,14,24,123,TOR,2016,Regular Season,2016-17
21600192,2016-11-19,CHI @ LAC,LAC,t,W,12,2,0.857,240,36,77,0.468,11,27,0.407,19,23,1,11,27,38,20,6,2,13,20,102,CHI,2016,Regular Season,2016-17
41600177,2017-04-30,UTA @ LAC,LAC,t,L,3,4,0.429,240,35,80,0.438,6,25,0.24,15,26,1,10,28,38,17,3,2,10,19,91,UTA,2016,Playoffs,2016-17
21601215,2017-04-11,NOP @ LAL,LAl,t,W,26,55,0.321,240,42,88,0.477,8,22,0.364,16,23,1,8,39,47,24,15,3,11,18,108,NOP,2016,Regular Season,2016-17
21601143,2017-04-02,MEM @ LAL,LAl,t,W,22,55,0.286,240,40,85,0.471,7,19,0.368,21,27,1,17,34,51,14,11,2,13,12,108,MEM,2016,Regular Season,2016-17
21601110,2017-03-28,WAS @ LAL,LAl,t,L,21,53,0.284,240,43,85,0.506,8,22,0.364,14,16,1,11,32,43,21,6,9,18,19,108,WAS,2016,Regular Season,2016-17
21601080,2017-03-24,MIN @ LAL,LAl,t,W,21,51,0.292,265,46,88,0.523,14,23,0.609,24,28,1,9,33,42,26,6,2,20,23,130,MIN,2016,Regular Season,2016-17
21601027,2017-03-17,MIL @ LAL,LAl,t,L,20,49,0.29,240,38,84,0.452,11,29,0.379,16,26,1,11,29,40,24,7,4,14,20,103,MIL,2016,Regular Season,2016-17
21600990,2017-03-12,PHI @ LAL,LAl,t,L,20,46,0.303,240,44,88,0.5,4,20,0.2,24,28,1,7,33,40,24,10,10,15,21,116,PHI,2016,Regular Season,2016-17
21600918,2017-03-03,BOS @ LAL,LAl,t,L,19,43,0.306,240,37,87,0.425,6,24,0.25,15,20,1,6,28,34,23,11,7,14,21,95,BOS,2016,Regular Season,2016-17
21600475,2016-12-27,UTA @ LAL,LAl,t,L,12,23,0.343,240,39,83,0.47,4,16,0.25,18,22,1,15,25,40,19,8,3,14,21,100,UTA,2016,Regular Season,2016-17
21600211,2016-11-22,OKC @ LAL,LAl,t,W,8,7,0.533,240,42,83,0.506,14,27,0.519,13,16,1,6,29,35,25,8,7,17,17,111,OKC,2016,Regular Season,2016-17
21600092,2016-11-06,PHX @ LAL,LAl,t,W,4,3,0.571,240,41,90,0.456,10,23,0.435,27,35,1,15,38,53,22,8,5,19,22,119,PHO,2016,Regular Season,2016-17
21600078,2016-11-04,GSW @ LAL,LAl,t,W,3,3,0.5,240,45,95,0.474,8,30,0.267,19,21,1,16,35,51,26,9,5,16,19,117,GSW,2016,Regular Season,2016-17
21601229,2017-04-12,LAL @ GSW,GSW,t,W,67,15,0.817,240,41,90,0.456,12,36,0.333,15,22,1,14,40,54,26,14,8,20,17,109,LAl,2016,Regular Season,2016-17
21601162,2017-04-04,MIN @ GSW,GSW,t,W,64,14,0.821,240,44,84,0.524,14,32,0.438,19,24,1,8,32,40,33,9,7,13,19,121,MIN,2016,Regular Season,2016-17
21601081,2017-03-24,SAC @ GSW,GSW,t,W,58,14,0.806,240,44,89,0.494,10,31,0.323,16,18,1,13,31,44,37,14,8,12,15,114,SAC,2016,Regular Season,2016-17
21601019,2017-03-16,ORL @ GSW,GSW,t,W,54,14,0.794,240,50,87,0.575,10,26,0.385,12,23,1,7,40,47,36,14,9,12,18,122,ORL,2016,Regular Season,2016-17
21600534,2017-01-04,POR @ GSW,GSW,t,W,31,5,0.861,240,44,87,0.506,13,36,0.361,24,29,1,8,31,39,31,14,9,15,20,125,POR,2016,Regular Season,2016-17
21600520,2017-01-02,DEN @ GSW,GSW,t,W,30,5,0.857,240,50,95,0.526,11,25,0.44,16,21,1,12,31,43,33,7,2,13,14,127,DEN,2016,Regular Season,2016-17
21600427,2016-12-20,UTA @ GSW,GSW,t,W,25,4,0.862,240,40,90,0.444,9,23,0.391,15,17,1,9,41,50,24,13,3,10,18,104,UTA,2016,Regular Season,2016-17
21600388,2016-12-15,NYK @ GSW,GSW,t,W,23,4,0.852,240,45,96,0.469,9,32,0.281,4,8,0,15,42,57,41,7,10,17,17,103,NYK,2016,Regular Season,2016-17
21600281,2016-12-01,HOU @ GSW,GSW,t,L,16,3,0.842,290,43,104,0.413,12,44,0.273,29,37,1,13,41,54,31,12,7,17,27,127,HOU,2016,Regular Season,2016-17
41600405,2017-06-12,CLE @ GSW,GSW,t,W,4,1,0.8,240,46,90,0.511,14,38,0.368,23,28,1,13,29,42,27,8,2,13,24,129,CLE,2016,Playoffs,2016-17
41600402,2017-06-04,CLE @ GSW,GSW,t,W,2,0,1,240,46,89,0.517,18,43,0.419,22,24,1,10,43,53,34,5,7,20,19,132,CLE,2016,Playoffs,2016-17
41600401,2017-06-01,CLE @ GSW,GSW,t,W,1,0,1,240,45,106,0.425,12,33,0.364,11,16,1,14,36,50,31,12,3,4,24,113,CLE,2016,Playoffs,2016-17
41600312,2017-05-16,SAS @ GSW,GSW,t,W,2,0,1,240,50,89,0.562,18,37,0.486,18,19,1,6,34,40,39,16,5,16,19,136,SAS,2016,Playoffs,2016-17
41600221,2017-05-02,UTA @ GSW,GSW,t,W,1,0,1,240,40,82,0.488,7,29,0.241,19,21,1,5,32,37,32,7,8,7,16,106,UTA,2016,Playoffs,2016-17
21601224,2017-04-12,MIN @ HOU,HOU,t,W,55,27,0.671,240,45,97,0.464,19,56,0.339,14,22,1,16,31,47,37,11,7,10,14,123,MIN,2016,Regular Season,2016-17
21600841,2017-02-15,MIA @ HOU,HOU,t,L,40,18,0.69,240,36,87,0.414,13,40,0.325,24,31,1,15,26,41,22,6,1,8,23,109,MIA,2016,Regular Season,2016-17
21600749,2017-02-03,CHI @ HOU,HOU,t,W,37,17,0.685,265,44,98,0.449,16,43,0.372,17,25,1,8,40,48,24,7,3,11,23,121,CHI,2016,Regular Season,2016-17
21600518,2017-01-02,WAS @ HOU,HOU,t,W,27,9,0.75,240,37,86,0.43,12,39,0.308,15,21,1,7,34,41,25,9,9,13,12,101,WAS,2016,Regular Season,2016-17
21600504,2016-12-31,NYK @ HOU,HOU,t,W,26,9,0.743,240,42,92,0.457,21,55,0.382,24,29,1,10,36,46,30,3,2,13,20,129,NYK,2016,Regular Season,2016-17
21600467,2016-12-26,PHX @ HOU,HOU,t,W,23,9,0.719,240,46,92,0.5,15,43,0.349,24,30,1,10,37,47,28,11,4,20,22,131,PHO,2016,Regular Season,2016-17
21600352,2016-12-10,DAL @ HOU,HOU,t,W,17,7,0.708,240,37,74,0.5,19,37,0.514,16,22,1,10,38,48,31,4,1,15,16,109,DAL,2016,Regular Season,2016-17
21601149,2017-04-02,DEN @ MIA,MIA,t,L,37,40,0.481,240,42,87,0.483,13,27,0.481,16,21,1,7,34,41,26,3,9,10,22,113,DEN,2016,Regular Season,2016-17
21601068,2017-03-23,TOR @ MIA,MIA,t,L,35,37,0.486,240,32,82,0.39,6,23,0.261,14,23,1,10,26,36,20,8,11,16,23,84,TOR,2016,Regular Season,2016-17
21601025,2017-03-17,MIN @ MIA,MIA,t,W,34,35,0.493,240,50,85,0.588,8,26,0.308,15,19,1,10,30,40,29,6,9,15,16,123,MIN,2016,Regular Season,2016-17
21600422,2016-12-20,ORL @ MIA,MIA,t,L,9,20,0.31,290,50,108,0.463,12,30,0.4,18,26,1,9,39,48,22,4,6,10,30,130,ORL,2016,Regular Season,2016-17
21600410,2016-12-18,BOS @ MIA,MIA,t,L,9,19,0.321,240,36,69,0.522,9,24,0.375,14,25,1,6,35,41,23,7,5,23,20,95,BOS,2016,Regular Season,2016-17
